StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,timing_consent_First Click,timing_consent_Last Click,timing_consent_Page Submit,timing_consent_Click Count,browser_meta_Browser,browser_meta_Version,browser_meta_Operating System,browser_meta_Resolution,consent_question,timing_screening_First Click,timing_screening_Last Click,timing_screening_Page Submit,timing_screening_Click Count,expert_training,expert_job,age,recall_email,gender,gender_3_TEXT,ethnicity,ethnicity_9_TEXT,timing_elicitation_First Click,timing_elicitation_Last Click,timing_elicitation_Page Submit,timing_elicitation_Click Count,elicitation1,elicitation2,elicitation3,timing_choose_First Click,timing_choose_Last Click,timing_choose_Page Submit,timing_choose_Click Count,brief_summary,describe_suspicious,describe_hard,describe_ask,timing_noticing_First Click,timing_noticing_Last Click,timing_noticing_Page Submit,timing_noticing_Click Count,notice1,notice2,attention,notice3,notice3_4_TEXT,notice4,notice4_3_TEXT,notice5,notice5_5_TEXT,timing_expecting_First Click,timing_expecting_Last Click,timing_expecting_Page Submit,timing_expecting_Click Count,expect1,expect2,expect3,expect4,expect5,expect6,timing_suspecting_First Click,timing_suspecting_Last Click,timing_suspecting_Page Submit,timing_suspecting_Click Count,suspect1,suspect3,suspect2,suspect4,suspect5,suspect5_sure_1,timing_deciding_First Click,timing_deciding_Last Click,timing_deciding_Page Submit,timing_deciding_Click Count,investigate1,investigate1_9_TEXT,investigate2,decide,decide_sure_1,act,emotions_1,emotions_2,emotions_3,emotions_4,emotions_5,emotions_6,emotions_7,emotions_8,harm,timing_full_story_First Click,timing_full_story_Last Click,timing_full_story_Page Submit,timing_full_story_Click Count,full_story,full_story_easy,timing_demographics_First Click,timing_demographics_Last Click,timing_demographics_Page Submit,timing_demographics_Click Count,education,employment,income,digital_literacy_1,digital_literacy_2,digital_literacy_3,digital_literacy_4,digital_literacy_5,digital_literacy_6,digital_literacy_7,digital_literacy_8,digital_literacy_9,victim,Q_TotalDuration,UserAgent,ResponseID,excluded,rid,RISN,V,opp,field,gc,term,LS
2020-02-18 13:22:34,2020-02-18 13:23:01,IP Address,100,26,TRUE,2020-02-18 13:23:01,R_3C4U0NMI1DkozJv,,,,,anonymous,EN,0.07,2.203,2.892,3,Chrome,80.0.3987.99,Android 8.1.0,360x640,I agree,0.601,4.177,4.701,3,No,No,45,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,"Mozilla/5.0 (Linux; Android 8.1.0; LML212VL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",R_3C4U0NMI1DkozJv,ineligible,5e4c2b26-7960-6620-439c-d8342d003b83,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:21:20,2020-02-18 13:23:03,IP Address,100,103,TRUE,2020-02-18 13:23:04,R_1GVR3CvpgjonbOb,,,,,anonymous,EN,3.804,14.842,14.874,4,Safari iPad,11.0,iPad,768x1024,I agree,15.074,15.074,16.693,1,No,No,61,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,"Mozilla/5.0 (iPad; CPU OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",R_1GVR3CvpgjonbOb,ineligible,5e4c2a3a-b29c-3f1b-bc97-f8b5587defa4,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:18:38,2020-02-18 13:24:09,IP Address,100,330,TRUE,2020-02-18 13:24:09,R_1o7r99ZnVl3LPrK,,,,,anonymous,EN,0.919,10.842,11.73,3,Safari iPhone,12.1.2,iPhone,320x568,I agree,5.458,5.458,6.259,1,No,No,51,"Yes, I have received email messages like this in the past.",Man,,White,,10.406,69.247,102.936,9,Nudity email every time ,Same picture different name all the time. ,A lady sends her pic. With one name then same pic. With another name. ,2.226,79.092,95.942,9,Same pic. Everyday different name. ,10 email same day,Not sure what to do. ,Open it and view nude photos ,1.895,21.359,22.128,15,"Sender's name,Request for action in the email,Length of the email",Within the last month,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",R_1o7r99ZnVl3LPrK,failed attention check,5e4c2a6e-fbfc-bc42-8b16-1e7273a63942,7168445,H,Qual2726-0122-PhishingEmails,,2,attn,
2020-02-18 13:23:36,2020-02-18 13:24:11,IP Address,100,35,TRUE,2020-02-18 13:24:12,R_2z7QobjwzH6gMm0,,,,,anonymous,EN,2.311,7.242,7.87,4,Chrome,80.0.3987.106,Windows NT 10.0,1366x768,I agree,4.88,4.88,5.586,1,No,No,34,I'm not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.106 Safari/537.36",R_2z7QobjwzH6gMm0,ineligible,5e4c2b87-c77c-d733-858a-13b9ad797bd9,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:24:33,2020-02-18 13:24:54,IP Address,100,20,TRUE,2020-02-18 13:24:54,R_3kjmsgEScKsdrot,,,,,anonymous,EN,0.782,3.123,3.8,4,Safari,13.0.5,Macintosh,768x1024,I agree,0.831,2.479,3.081,3,No,No,33,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15",R_3kjmsgEScKsdrot,ineligible,5e4c2ba6-b84a-5afa-af25-00a75cd41ff4,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:24:29,2020-02-18 13:25:02,IP Address,100,33,TRUE,2020-02-18 13:25:03,R_2EpmDb0jBchuvPK,,,,,anonymous,EN,0.981,4.371,5.127,2,Safari iPhone,Unknown,iPhone,414x896,I agree,2.185,2.185,2.997,1,No,No,33,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_2EpmDb0jBchuvPK,ineligible,5e4c2bb1-f517-f397-a684-6696fbc80880,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:24:55,2020-02-18 13:25:06,IP Address,100,10,TRUE,2020-02-18 13:25:06,R_1f8BL8LIoiHWpxV,,,,,anonymous,EN,2.123,2.552,3.415,2,Chrome,79.0.3945.130,Macintosh,1280x800,I agree,0.894,1.482,1.94,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",R_1f8BL8LIoiHWpxV,ineligible,5e4c2bea-ef71-42be-1fdd-f37b05a3689a,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:24:37,2020-02-18 13:25:31,IP Address,100,53,TRUE,2020-02-18 13:25:31,R_29jg22ot2jxVDQM,,,,,anonymous,EN,0.689,9.141,10.142,8,Chrome,80.0.3987.99,Android 6.0.1,360x640,I agree,5.266,5.266,5.8,1,No,No,41,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"Mozilla/5.0 (Linux; Android 6.0.1; SM-S727VL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",R_29jg22ot2jxVDQM,ineligible,5e4c2bcc-1a93-1d4f-666f-882c3dd08320,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:24:49,2020-02-18 13:25:33,IP Address,100,44,TRUE,2020-02-18 13:25:34,R_2uP8hlke93Z18US,,,,,anonymous,EN,10.678,10.678,12.492,1,Chrome,79.0.3945.130,Windows NT 10.0,1600x900,I agree,7.821,7.821,10.062,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36 OPR/66.0.3515.95",R_2uP8hlke93Z18US,ineligible,5e4c2bb2-4c3e-ab82-20fe-16415e95ed67,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:16:08,2020-02-18 13:25:59,IP Address,100,590,TRUE,2020-02-18 13:25:59,R_3G1INhTe2mjftMq,,,,,anonymous,EN,5.566,11.651,12.962,2,Chrome,79.0.3945.119,CrOS x86_64 12607.81.0,1366x768,I agree,3.26,3.26,4.918,1,No,No,47,"Yes, I have received email messages like this in the past.",Man,,White,,0.789,57.4,78.8,8,"Malwate or viruses hidden in links, phishing scams.
","Unrecognized sender, odd extension.",Scams trying to get me to open weird attachments.,1.28,48.071,50.495,5,Not really any particular one.,Sender name garbled,IT couldn't see it,Open a link for a prize.,1.226,15.74,17.6,7,File(s) attached to the email,Within the last year,Somewhat disagree,Work Email account,,This email was of a personal nature,,"A company, business or other organization",,7.537,39.911,41.534,13,Somewhat agree,No,No,I did not know the sender,No,Somewhat agree,15.785,49.117,50.418,12,Click on a link or button,The subject line was different than I would expect,The sender's email address looked different than I would expect,The main body of the email included typos or other issues that I didn't expect to be in an email like this,"Yes, I thought it was harmful",10,6.046,61.801,64.473,22,"Hovered over one or more of the links in the email to see where it went,Looked at email headers",,I did not try to contact the sender,"No, the email was definitely not safe",10,"Deleted the email,Clicked a button to report the email as spam",Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat,Somewhat disagree,1.394,128.145,129.864,11,"Got an email from a weird address, full of typos. Asked me to click and open a link....I said ""Hell no"" Deleted.
It was obviously something bad. Reported it to IT, but haven't heard anything back.
Keep your eyes open for weird stuff.
hgfafdshfgdhvjdfhkjshdjkhjkhdagjbhfdkjgkjhfdbghskdfhbghdfkjbgdkljfhgljsdfhg",Somewhat easy,2.144,39.274,40.8,18,"Some college, no 4-year degree",Employed full time,"$100,000 to $149,999",Little,Good,Little,Full,Some,None,None,None,None,None of the above,590,"Mozilla/5.0 (X11; CrOS x86_64 12607.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.119 Safari/537.36",R_3G1INhTe2mjftMq,NULL,5e4c298e-d664-e4e8-671d-d4e753139b6a,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-18 13:25:06,2020-02-18 13:26:12,IP Address,100,65,TRUE,2020-02-18 13:26:12,R_2TY4rsU8x03jhD0,,,,,anonymous,EN,8.619,10.089,12.908,2,Firefox,73.0,Windows NT 6.1,819x614,I agree,4.426,6.97,8.46,2,No,No,40,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0,R_2TY4rsU8x03jhD0,ineligible,5e4c2bfd-6cc2-6068-ca91-f7e234fd3f1d,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:16:30,2020-02-18 13:26:20,IP Address,100,590,TRUE,2020-02-18 13:26:20,R_3ndEK9V392O1S6K,,,,,anonymous,EN,2.765,7.694,8.187,7,Chrome,80.0.3987.99,Android 8.0.0,360x740,I agree,37.363,37.363,37.806,1,No,No,28,"Yes, I have received email messages like this in the past.",Man,,White,,7.815,56.761,65.409,13,"Asking for personal info
Taking you to a risky website","Wording
Cheap or fake imaging
Url or email address","Scam
Odd
",1.631,91.415,96.308,16,I was looking for a dog online and the person wanted money to mail a dog.,They recently moved.they want access to my money,What can i even do,"Give them money for a dog,i probably would never recieve.",2.655,32.041,32.446,20,"What the email was about,Sender's name,Request for action in the email,Length of the email",Within the last year,Somewhat disagree,Personal Email account,,This email was of a personal nature,,I don't remember,,2.398,32.782,33.445,26,Somewhat agree,No,No,I did not know the sender,I'm not sure,Strongly agree,1.029,51.976,52.364,32,"Respond to the email with some information,Take some action outside of the email",I didn't notice anything that felt off about the subject line,The sender's email address looked different than I would expect,The main body of the email included more information than I expect to be in an email like this,I don't remember,4,1.024,64.113,64.64,43,Asked someone else about the email,,I did not try to contact the sender,I was still not sure whether the email was safe or not,9,Clicked a button to report the email as spam,Moderately,Not at all,Somewhat,An extreme amount,Not at all,Somewhat,Not at all,Quite a bit,Somewhat disagree,1.393,103.883,104.598,18,I was online looking througb postings.id responded to one.their email was odd but i dont know much.i inquired about the animals and it dlfelt very off.i believe it was all a scam to get money.they had advertised 2 purebreed dogs.anyone would want them.they had too much info in the email.seemed wrong.not enough pictures.,Neither easy nor difficult,1.549,38.01,38.763,29,High school graduate or GED certificate,Employed full time,"$50,000 to $74,999",None,Good,Some,Some,Good,None,Some,None,None,Received a notification from a company that your information was involved in a data breach,590,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",R_3ndEK9V392O1S6K,NULL,5e4c29b5-4846-b735-804e-483aa2e18783,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-18 13:26:50,2020-02-18 13:27:08,IP Address,100,18,TRUE,2020-02-18 13:27:08,R_6RqlLx8j07JqC9b,,,,,anonymous,EN,0.68,6.584,7.133,2,Safari iPhone,Unknown,iPhone,375x667,I do not agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_6RqlLx8j07JqC9b,declined consent,5e4c2c43-f747-2454-6ab3-4653c8ac1bf7,7168445,H,Qual2726-0122-PhishingEmails,,2,consent,
2020-02-18 13:21:53,2020-02-18 13:27:15,IP Address,100,321,TRUE,2020-02-18 13:27:15,R_30o3HzlFP8vvVSZ,,,,,anonymous,EN,0.312,1.15,1.914,2,Firefox,73.0,Windows NT 10.0,1366x768,I agree,47.992,47.992,48.829,1,No,No,41,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0,R_30o3HzlFP8vvVSZ,ineligible,5e4c2a6b-af03-6f61-b35c-26e42b8b23fb,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:14:07,2020-02-18 13:27:35,IP Address,100,808,TRUE,2020-02-18 13:27:36,R_PYGA1UY41p4JKA9,,,,,anonymous,EN,4.456,4.456,5.689,1,Chrome,79.0.3945.130,Windows NT 6.1,1366x768,I agree,3.081,3.081,4.264,1,No,No,51,"Yes, I have received email messages like this in the past.",Man,,White,,6.026,139.092,155.584,5,It can cause viruses that slow down or badly corrupt your system,When it's for an unknown source or asks you to open a file attachment,"Always asking for money upfront
asking for personal information",7.044,107.058,136.265,4,asking money to end up making money- usually in my junk file nowadays,From an unknown suspicious sounding source,Because it looked official and formatted nicely,To send money in order to receive money,11.322,34.148,35.534,6,"What the email was about,Sender's name,Request for action in the email,Formatting or colors in the email",Within the last year,Somewhat disagree,Personal Email account,,This email was of a personal nature,,Other (please describe),A person that was unfamiliar,7.341,30.46,32.401,6,Strongly agree,I'm not sure,No,I did not know the sender,No,Strongly agree,8.601,57.52,58.558,10,"Open something that was attached to the email,Respond to the email with some information,Take some action outside of the email",The subject line was different than I would expect,The sender's name looked different than I would expect,I didn't notice anything that felt off about the main body of the email,I was not sure about whether it was harmful or not,11,11.765,59.773,61.469,18,None of the above,,I did not try to contact the sender,I was still not sure whether the email was safe or not,11,"Deleted the email,Clicked a button to report the email as spam",Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat disagree,11.101,147.047,180.916,5,Received an email from someone from a different country asking me to send money in order to receive a large amount of money in return. It sounded very enticing but something definitely sounded off and did seem suspicious so I deleted the email immediately. I have received similar ones off and on but do not bother reading and delete right away,Extremely easy,2.774,36.06,38.301,15,"Some college, no 4-year degree",Retired,"$50,000 to $74,999",Good,Full,Good,Full,Full,None,None,Full,None,"Received a notification from a company that your information was involved in a data breach,Had a virus on your computer or mobile device",808,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",R_PYGA1UY41p4JKA9,NULL,5e4c294a-ee7a-41d2-ada5-b93c2bd8cd5b,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-18 13:27:30,2020-02-18 13:27:45,IP Address,100,14,TRUE,2020-02-18 13:27:45,R_3L4NeL1Qrke92jA,,,,,anonymous,EN,2.8,6.627,7.739,6,Safari iPhone,Unknown,iPhone,414x736,I agree,0.884,1.24,2.301,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_3L4NeL1Qrke92jA,ineligible,5e4c2c81-1617-a0f8-ba27-8244c6eef263,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:19:27,2020-02-18 13:28:36,IP Address,100,548,TRUE,2020-02-18 13:28:36,R_2q1pKsRHfN3yn2H,,,,,anonymous,EN,3.36,6.312,6.849,4,Chrome,80.0.3987.99,Android 9,412x846,I agree,3.665,3.665,4.279,1,No,No,31,"Yes, I have received email messages like this in the past.",Man,,White,,6.92,59.714,63.282,9,Viruses ,"Font type, sender address, subject suspicious ","Won something, inheritance, warranty, irs",1.822,68.1,69.292,24,Ignored the message because of suspicions ,"Font, subject, sender ",It was not,Open and click link,1.048,26.457,27.045,25,"File(s) attached to the email,Link(s) in the email,What the email was about,Sender's name,Request for action in the email,Formatting or colors in the email,Mistakes or poor quality",Within the last year,Somewhat disagree,Personal Email account,,I don't remember,,"A company, business or other organization",,2.056,27.372,28.024,21,Strongly agree,No,No,I did not know the sender,No,Strongly agree,3.213,49.443,49.937,33,"Click on a link or button,Open something that was attached to the email",The subject line was different than I would expect,The sender's email address looked different than I would expect,I don't remember much about the main body of the email,"Yes, I thought it was harmful",11,2.276,64.624,65.283,38,None of the above,,I did not try to contact the sender,"No, the email was definitely not safe",11,Deleted the email,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly disagree,7.935,120.756,122.548,24,"Recieved a suspicious email with strange subject and font, immediately suspicious of intent, email not opened, ignored and deleted. I receive many emails like this, easy to tell malicious intent. Spam folder ussually catches most of the bad emails. Sometime I dont delete them and just leave them as unread in spam
",Extremely easy,3.351,44.984,46.93,38,4-year college degree,Student,"$35,000 to $49,999",None,Some,Little,Little,Some,Little,None,None,None,"Received a notification from a company that your information was involved in a data breach,Stranger used your credit card number without your knowledge or permission",548,"Mozilla/5.0 (Linux; Android 9; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",R_2q1pKsRHfN3yn2H,NULL,5e4c2a7f-8271-e0e6-3e5e-ae6823dc7a85,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-18 13:18:33,2020-02-18 13:29:36,IP Address,100,663,TRUE,2020-02-18 13:29:36,R_3LXWMZROAv1nvMi,,,,,anonymous,EN,1.758,42.773,43.67,75,Chrome,79.0.3945.93,Android 9,412x892,I agree,2.116,2.116,2.892,1,No,No,42,"Yes, I have received email messages like this in the past.",Man,,White,,5.726,52.414,66.68,13,Porn sites can give you virus.,If it is in my spam folder.,Porn. Telemarketing,4.501,75.701,97.915,8,Porn went straight into my spam folder.  Dont even open them.,The fact that it was from porn site,I just didn't open it up or read it.,To go and add credit card to start account,4.752,21.089,25.001,18,"Link(s) in the email,Request for action in the email",Within the last month,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,2.387,25.301,26.178,31,Strongly agree,Yes,No,I did not know the sender,No,Strongly agree,1.4,50.601,51.481,70,Open something that was attached to the email,I don't remember much about the subject line of the email,The sender's name looked different than I would expect,The main body of the email included something strange that I do not normally see in an email like this,"Yes, I thought it was harmful",6,1.45,50.16,51.227,65,None of the above,,I did not try to contact the sender,"No, the email was definitely not safe",9,Deleted the email,An extreme amount,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly disagree,2.606,208.853,209.471,41,I was on a porn site and received the email.   It asked me to go to another link and add credit card.  To be able to see some girls.  Wanted me to enter valid info. So I then just deleted the email and put them in my spam folder. It was very frustrating and i would never give out that info. The girls were probably not even real at all.  Would you do it.,Extremely easy,2.645,23.355,23.946,30,High school graduate or GED certificate,Student,"Less than $25,000",None,None,None,None,None,None,None,None,None,"Had a virus on your computer or mobile device,Someone broke in or hacked your computer, mobile device, or account",663,"Mozilla/5.0 (Linux; Android 9; SM-A205U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.93 Mobile Safari/537.36",R_3LXWMZROAv1nvMi,NULL,5e4c2a64-3433-1c7f-9135-dcde5b6264b0,7168445,H,Qual2726-0122-PhishingEmails,,1,,1293
2020-02-18 13:29:29,2020-02-18 13:30:13,IP Address,100,43,TRUE,2020-02-18 13:30:13,R_3qQHVvgdwTmTZXo,,,,,anonymous,EN,0.649,10.175,11.032,13,Chrome,80.0.3987.99,Android 8.1.0,360x640,I agree,4.902,4.902,5.465,1,No,No,45,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 go Build/OPPS28.151-22-5-12; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36",R_3qQHVvgdwTmTZXo,ineligible,5e4c2cc6-2e24-b230-67fa-42c2ddae357c,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:30:35,2020-02-18 13:31:06,IP Address,100,30,TRUE,2020-02-18 13:31:06,R_1LnbiMlg8QxDtdV,,,,,anonymous,EN,0.784,5.999,6.697,3,Safari iPhone,13.0.5,iPhone,414x736,I agree,1.942,1.942,2.584,1,No,No,22,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",R_1LnbiMlg8QxDtdV,ineligible,5e4c2d0f-cc80-31c9-389b-c931b2ebc32e,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-18 13:30:58,2020-02-18 13:31:34,IP Address,100,36,TRUE,2020-02-18 13:31:34,R_3EElRi1Z6Qcn3ey,,,,,anonymous,EN,0.451,7.297,8.243,8,Chrome,80.0.3987.87,Android 6.0.1,320x570,I agree,1.058,1.058,1.738,1,No,No,47,I'm not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,"Mozilla/5.0 (Linux; Android 6.0.1; LGL58VL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Mobile Safari/537.36",R_3EElRi1Z6Qcn3ey,ineligible,5e4c2d1a-131a-f13a-2435-221da6851bd6,7168445,H,Qual2726-0122-PhishingEmails,,2,DNQ,
