age_category,gender,education_level,employment_status,annual_income,has_it_training,has_it_job,previous_incidents_phishing_email,previous_incidents_data_breach,previous_incidents_computer_virus,previous_incidents_device_hacked,previous_incidents_credit_card_fraud,previous_incidents_identity_theft,previous_incidents_any,digital_literacy_wiki,digital_literacy_meme,digital_literacy_phishing,digital_literacy_bookmark,digital_literacy_cache,digital_literacy_ssl,digital_literacy_ajax,digital_literacy_rss,digital_literacy_other,digital_literacy_total,emotion_dread,emotion_terror,emotion_anxiety,emotion_nervous,emotion_scared,emotion_panic,emotion_fear,emotion_worry,emotion_total,investigated_sender,investigated_links,investigated_external,email_recency,email_account_work,email_account_student,email_account_personal,email_content_work_related,email_content_personal,email_sender_work_colleague,email_sender_friend_family,email_sender_acquaintance,email_sender_organization,sender_relationship_duration,expected_this_email,felt_similar_before,previous_sender_emails,previous_sender_interaction,email_seemed_different,noticed_sender_issues,noticed_content_issues,noticed_technical_issues,actions_requested_click_link,actions_requested_open_attachment,actions_requested_respond_info,actions_requested_external_action,sender_issues_none,sender_issues_name_different,sender_issues_email_different,subject_line_issues_none,subject_line_issues_different,email_body_issues_none,email_body_issues_typos,email_body_issues_missing,email_body_issues_strange,email_body_issues_more_info,email_body_issues_less_info,suspicion_confidence,overall_suspicion,perceived_harm,final_decision,decision_confidence,actions_taken_clicked,actions_taken_reported,actions_taken_deleted,actions_taken_ignored
2.0,1.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,2.638625228454073,3.5369022696659322,-0.5961281047189732,-0.37978513835453176,1.2492747575025702,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
2.0,1.0,3.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0.6201573056070395,1.0712502473796741,-1.5,0.2914914902131562,0.6931611071536921,-0.6596563071135183,0.5277576685103617,0.34436526437649406,-0.37978513835453176,0.11208240419692972,-0.6962139772270776,-0.5250102105244444,0.7299298860644239,0.6908063357343275,1.1634594543263004,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.12898963819645667,1,1,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-3.353297094211939,1.0,1.3995844588084698,0.0,-4.259873268967428,0,0,1,0
2.0,0.0,3.0,1.0,3.0,0,0,0,1,1,1,1,0,1,-0.04502792317938903,0.4030039318357315,-0.11702127659574457,1.0037827256964325,-0.031203393891162938,0.16491407677837952,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.09641530386570894,2.0519990907745447,2.735403517254748,1.5623060719273634,1.5316754709914677,2.1087702609664194,2.1415038513308438,2.139703934653885,1.5142238768212297,1.9731982593400628,0,0,0,3.0,1,0,0,1,0,0,0,0,0,1.0,0.0,5,0,0,3,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.5346545316439286,0.0,0.6098883665988296,0.0,-2.101714559046284,0,0,0,0
3.0,1.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1.2853425343934681,-0.26524238370821107,1.2659574468085109,1.0037827256964325,1.417525608198547,0.9894844606702773,1.530805868895552,1.2848586334719614,2.0643766431350294,1.175210170840174,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,1.1818474900774212,1.5142238768212297,-0.23084361673842202,1,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.7386486715660846,1.0,2.18928055101811,0.0,0.5959838283551463,0,0,1,0
2.0,1.0,2.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0.6201573056070395,-0.26524238370821107,0.5744680851063831,0.2914914902131562,0.6931611071536921,0.9894844606702773,1.530805868895552,1.2848586334719614,4.508538424624591,1.1364136657816046,0.21985704544012974,1.6485989413283506,1.5623060719273634,-0.1500627995228127,0.21814864768618136,0.26804826133750803,1.1818474900774212,-0.1568211485332684,0.5989903137176091,1,0,0,1.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-1.9893151722859312,1.0,-0.9695038178204507,0.0,-2.6412542365265694,0,0,1,0
5.0,1.0,3.0,0.0,2.0,0,0,1,1,0,0,1,0,1,-1.3753983807522463,-1.6017350147960963,-0.11702127659574457,-1.8453822162366729,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.8673294294865145,2.0519990907745447,2.735403517254748,2.394682257790303,1.5316754709914677,3.054081067606538,1.2047760563341758,2.139703934653885,2.349746389498479,2.1827584731130174,1,0,0,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,1,0,0,5,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,-0.17067260971792073,1.0,1.3995844588084698,0.0,-1.5621748815659977,0,0,0,0
5.0,1.0,2.0,0.0,2.0,0,0,1,0,0,0,0,0,1,-0.7102131519658176,-0.26524238370821107,1.2659574468085109,-0.42079974527012015,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,0.34436526437649406,3.28645753387981,0.33985991469844573,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,0,0
3.0,1.0,3.0,0.0,1.0,0,0,0,0,1,1,1,0,1,-1.3753983807522463,-1.6017350147960963,0.5744680851063831,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.4725819217979798,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,0.21814864768618136,2.1415038513308438,0.2239910455009576,0.6787013641439807,0.1195294294657717,1,1,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0.7386486715660846,1.0,1.3995844588084698,0.0,0.5959838283551463,1,1,1,0
1.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,1,1.2853425343934681,1.0712502473796741,-1.5,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,0.5277576685103617,-0.5961281047189732,-0.37978513835453176,0.08015113687797223,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,4,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
4.0,1.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,1,-1.3753983807522463,-1.6017350147960963,-0.8085106382978723,-1.1330909807533964,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7845331656169585,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.1568211485332684,-0.11762790667636652,0,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.6253332503599234,0.0,1.3995844588084698,0.0,-1.0226352040857116,1,1,0,0
4.0,1.0,3.0,1.0,2.0,0,0,0,1,1,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,0.6931611071536921,0.9894844606702773,-0.47529053187482856,2.225352002567429,-0.37978513835453176,0.853250539382236,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,0.6908063357343275,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.5734113863222213,1,0,0,1.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,1,0
1.0,1.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.2853425343934681,1.0712502473796741,-1.5,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.12967122595625222,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,3,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,-0.17067260971792073,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
4.0,1.0,4.0,0.0,1.0,0,0,0,0,0,0,1,0,1,-0.7102131519658176,-0.26524238370821107,-0.11702127659574457,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,-0.22250615876824054,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.9923436612105175,-0.5457327637344336,0,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,1,0,0,5,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.056444150874860294,0,0,0,0
4.0,0.0,2.0,0.0,4.0,0,0,0,1,0,1,0,0,1,-1.3753983807522463,-0.9334886992521536,0.5744680851063831,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7175891615215709,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.6795816469036389,0,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,1,0,0,5,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-3.807957734853942,1.0,1.3995844588084698,0.0,-4.799412946447713,0,0,0,0
4.0,0.0,2.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0.6201573056070395,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.363090361292039,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,4,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.2839880309240819,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,3.0,1.0,1.0,0,0,1,1,1,0,0,0,1,-0.04502792317938903,0.4030039318357315,0.5744680851063831,-0.42079974527012015,-0.755567894936018,0.16491407677837952,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,-0.06552443061309993,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,4.0,0,0,1,0,0,0,0,0,1,1.0,0.0,4,0,0,4,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-2.443975812927934,1.0,-0.17980772561081051,0.0,-2.6412542365265694,0,0,1,0
4.0,0.0,3.0,0.0,2.0,0,0,0,1,1,1,1,1,1,-0.7102131519658176,0.4030039318357315,0.5744680851063831,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.09543873552430071,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
3.0,0.0,4.0,1.0,3.0,0,0,0,1,1,1,1,0,1,0.6201573056070395,1.0712502473796741,0.5744680851063831,0.2914914902131562,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.2071147393825498,2.0519990907745447,1.6485989413283506,2.394682257790303,1.5316754709914677,2.1087702609664194,3.0782316463275112,2.139703934653885,1.5142238768212297,2.058485684956714,1,0,0,4.0,0,0,1,1,0,0,0,0,0,6.0,0.0,1,1,1,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.7386486715660846,1.0,0.6098883665988296,0.0,0.5959838283551463,1,1,1,0
4.0,0.0,2.0,0.0,1.0,0,0,0,0,1,0,0,0,1,-1.3753983807522463,-1.6017350147960963,-1.5,-0.42079974527012015,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.9431917354290208,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.7386486715660846,1.0,2.18928055101811,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,3.0,1.0,1.0,0,0,0,0,1,0,0,0,1,-0.7102131519658176,-0.9334886992521536,-1.5,-1.1330909807533964,-0.755567894936018,0.9894844606702773,1.530805868895552,0.34436526437649406,0.842295752390249,-0.1472677089527571,-0.6962139772270776,1.6485989413283506,-0.10244629979851563,-0.1500627995228127,1.1634594543263004,1.2047760563341758,0.2239910455009576,1.5142238768212297,0.600790787220326,0,1,0,1.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,1,5,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.9893151722859312,0.0,0.6098883665988296,1.0,-2.101714559046284,1,1,0,0
4.0,0.0,3.0,0.0,2.0,0,0,0,1,1,1,1,0,1,-1.3753983807522463,-0.9334886992521536,-0.11702127659574457,-0.42079974527012015,-0.031203393891162938,0.16491407677837952,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.4626890215479313,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,1,3.0,0,0,1,0,1,0,0,0,1,6.0,0.0,5,1,1,4,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
5.0,0.0,3.0,0.0,1.0,0,0,0,0,1,0,0,0,1,-1.3753983807522463,-1.6017350147960963,0.5744680851063831,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7918387521375645,1.135928068107337,2.735403517254748,1.5623060719273634,2.3725446062486077,2.1087702609664194,1.2047760563341758,3.097560379230348,0.6787013641439807,1.8619987905266226,0,1,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,3,0,0,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.9893151722859312,0.0,1.3995844588084698,0.0,-0.4830955266054257,0,0,1,0
4.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,-1.6017350147960963,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.1014786766475266,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2839880309240819,1.0,-0.9695038178204507,0.0,0.056444150874860294,0,0,1,0
4.0,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,-1.6017350147960963,-1.5,1.0037827256964325,-1.479932395980873,-0.6596563071135183,3.5369022696659322,-0.5961281047189732,-0.37978513835453176,-0.33910559403931945,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,0.26804826133750803,0.2239910455009576,-0.9923436612105175,-0.337649975049855,1,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,1,0,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.17067260971792073,1.0,0.6098883665988296,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,-1.6017350147960963,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.1014786766475266,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.6785200282293637,0,0,0,1.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,-1.5346545316439286,0.0,0.6098883665988296,0.0,-2.101714559046284,1,1,1,0
4.0,0.0,3.0,0.0,3.0,0,0,0,1,1,0,0,0,1,-1.3753983807522463,-0.9334886992521536,0.5744680851063831,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.3178473866214467,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.6791883560518501,1,0,1,3.0,0,0,1,0,0,0,0,0,1,6.0,0.0,4,1,0,4,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.2839880309240819,1.0,-0.9695038178204507,0.0,0.056444150874860294,0,0,1,0
3.0,0.0,3.0,0.0,1.0,0,0,1,0,1,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,0.9894844606702773,1.530805868895552,1.2848586334719614,2.0643766431350294,1.3237093520721612,0.21985704544012974,2.735403517254748,2.394682257790303,1.5316754709914677,0.21814864768618136,3.0782316463275112,0.2239910455009576,2.349746389498479,1.5939670025612223,1,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.7386486715660846,1.0,1.3995844588084698,0.0,0.5959838283551463,0,0,1,0
4.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,-1.6017350147960963,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.1014786766475266,1.135928068107337,1.6485989413283506,0.7299298860644239,0.6908063357343275,1.1634594543263004,0.26804826133750803,1.1818474900774212,-0.1568211485332684,0.8327246610553001,1,0,0,3.0,0,0,1,0,0,0,0,0,0,1.0,0.0,2,0,0,5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,0,1
1.0,0.0,3.0,0.0,3.0,0,0,1,1,0,0,0,0,1,-0.04502792317938903,1.0712502473796741,-0.11702127659574457,0.2914914902131562,-0.755567894936018,0.16491407677837952,0.5277576685103617,-0.5961281047189732,-0.37978513835453176,0.01798701612187946,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,0.26804826133750803,0.2239910455009576,-0.1568211485332684,-0.0005369323017830538,0,0,1,1.0,0,0,1,0,1,0,0,0,1,2.0,0.0,4,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-2.8986364535699365,0.0,0.6098883665988296,0.0,-3.1807939140068555,0,0,1,0
1.0,0.0,1.0,1.0,1.0,0,0,0,1,1,1,0,0,1,1.2853425343934681,1.0712502473796741,0.5744680851063831,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.30369705396871227,0.21985704544012974,-0.5250102105244444,0.7299298860644239,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,0.2239910455009576,-0.1568211485332684,-0.23685337618065647,0,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.7386486715660846,1.0,1.3995844588084698,0.0,0.5959838283551463,0,0,1,0
1.0,0.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,-0.04502792317938903,0.4030039318357315,-1.5,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.2520257195598512,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.17067260971792073,1.0,-0.17980772561081051,0.0,0.056444150874860294,0,0,1,0
1.0,0.0,4.0,0.0,1.0,0,0,0,1,1,0,0,0,1,-0.04502792317938903,0.4030039318357315,-1.5,-1.1330909807533964,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,0.842295752390249,-0.35501083970058755,0.21985704544012974,-0.5250102105244444,0.7299298860644239,-0.1500627995228127,-0.7271621589539377,0.26804826133750803,1.1818474900774212,-0.9923436612105175,0.000637981588471323,1,0,0,3.0,0,1,0,0,0,0,0,0,1,1.0,0.0,5,0,0,5,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.2839880309240819,1.0,0.6098883665988296,0.0,-1.0226352040857116,1,1,1,0
2.0,0.0,1.0,0.0,2.0,0,0,0,1,0,0,0,0,1,-0.7102131519658176,-0.26524238370821107,-0.11702127659574457,-1.1330909807533964,-0.031203393891162938,-0.6596563071135183,0.5277576685103617,0.34436526437649406,0.842295752390249,-0.1335565343056385,2.0519990907745447,1.6485989413283506,0.7299298860644239,0.6908063357343275,1.1634594543263004,1.2047760563341758,1.1818474900774212,0.6787013641439807,1.1687648273479407,1,0,0,5.0,0,0,1,0,0,0,0,0,1,1.0,0.0,3,0,0,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,-2.443975812927934,0.0,0.6098883665988296,0.0,-2.6412542365265694,1,1,1,0
2.0,0.0,3.0,1.0,3.0,0,0,0,1,1,0,0,0,1,-0.04502792317938903,1.0712502473796741,0.5744680851063831,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.027764619603687812,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.5751413328189827,1,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,1,1,1,5,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.17067260971792073,1.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,1,0
1.0,1.0,3.0,1.0,1.0,0,0,0,0,1,0,0,0,1,-0.7102131519658176,0.4030039318357315,-0.11702127659574457,-1.8453822162366729,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.5706711877733748,-0.6962139772270776,-0.5250102105244444,0.7299298860644239,-0.1500627995228127,0.21814864768618136,0.26804826133750803,0.2239910455009576,-0.1568211485332684,-0.01099878690231653,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1.0,0.0,5,1,0,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.6253332503599234,0.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,0,1
1.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,1,0.6201573056070395,0.4030039318357315,-1.5,-0.42079974527012015,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.49871455398556375,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,1,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.2839880309240819,0.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,1,0
1.0,0.0,3.0,1.0,1.0,0,0,0,0,1,1,1,0,1,1.2853425343934681,1.0712502473796741,-0.8085106382978723,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.04553348813540974,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.560356177399349,1,1,0,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,5,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.056444150874860294,0,0,1,0
1.0,0.0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,1,-0.04502792317938903,0.4030039318357315,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7309109650692284,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,0.6908063357343275,1.1634594543263004,-0.6686795336591597,-0.733865399075506,0.6787013641439807,-0.1282030564928793,0,1,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.6253332503599234,0.0,-0.9695038178204507,0.0,0.056444150874860294,0,0,1,0
